Notebook,Vessel,Temperature,Treatment,Plate,Row,Column,Electrophile,Electrophile SMILES,Electrophile Conc (M),Nucleophile,Nucleophile SMILES,Nucleophile Conc (M),Product,Product SMILES,Catalyst1,Catalyst1 SMILES,Catalyst1 Conc (M),Ligand1,Ligand1 SMILES,Ligand1 Conc (M),Ligand2,Ligand2 SMILES,Ligand2 Conc (M),Catalyst2,Catalyst2 SMILES,Catalyst2 Conc (M),BaseAcid,BaseAcid SMILES,BaseAcid Conc (M),ReductantOxidant,ReductantOxidant SMILES,ReductantOxidant Conc (M),Additive,Additive SMILES,Additive Conc (M),Solvent1,Solvent1 percentage,Solvent2,Solvent2 percentage,Analytical Method,index_waters,Output Value
zz201119_sp3_sp3_CC_deam_decarb_coupling,96,60,,96,B,3,Boc-Leu-OH NHPI Ester,CC(C)CC(NC(OC(C)(C)C)=O)C(ON1C(C(C=CC=C2)=C2C1=O)=O)=O,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl (S)-(4-methyl-1-phenylpentan-2-yl)carbamate,O=C(OC(C)(C)C)N[C@H](CC1=CC=CC=C1)CC(C)C,NICKEL(II) IODIDE,[Ni++].[I-].[I-],0.02,"4,4'-DI-TERT-BUTYL-2,2'-DIPYRIDYL",CC(C)(C)C1=CC=NC(C2=CC(C(C)(C)C)=CC=N2)=C1,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,No Additive,C,0.1,Dioxane:MeCN,100,none,0,UPLCMS,B3,19.29457143
zz201119_sp3_sp3_CC_deam_decarb_coupling,96,60,,96,B,4,Boc-Leu-OH NHPI Ester,CC(C)CC(NC(OC(C)(C)C)=O)C(ON1C(C(C=CC=C2)=C2C1=O)=O)=O,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl (S)-(4-methyl-1-phenylpentan-2-yl)carbamate,O=C(OC(C)(C)C)N[C@H](CC1=CC=CC=C1)CC(C)C,NICKEL(II) CHLORIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.Cl[Ni]Cl,0.02,"2,2_-Bipyridine",C1(C2=NC=CC=C2)=NC=CC=C1,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,No Additive,C,0.1,Dioxane:MeCN,100,none,0,UPLCMS,B4,31.05285714
zz201119_sp3_sp3_CC_deam_decarb_coupling,96,60,,96,B,5,Boc-Leu-OH NHPI Ester,CC(C)CC(NC(OC(C)(C)C)=O)C(ON1C(C(C=CC=C2)=C2C1=O)=O)=O,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl (S)-(4-methyl-1-phenylpentan-2-yl)carbamate,O=C(OC(C)(C)C)N[C@H](CC1=CC=CC=C1)CC(C)C,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"2,2_-Bipyridine",C1(C2=NC=CC=C2)=NC=CC=C1,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,No Additive,C,0.1,Dioxane:MeCN,100,none,0,UPLCMS,B5,27.3207619
zz201119_sp3_sp3_CC_deam_decarb_coupling,96,60,,96,B,6,Boc-Leu-OH NHPI Ester,CC(C)CC(NC(OC(C)(C)C)=O)C(ON1C(C(C=CC=C2)=C2C1=O)=O)=O,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl (S)-(4-methyl-1-phenylpentan-2-yl)carbamate,O=C(OC(C)(C)C)N[C@H](CC1=CC=CC=C1)CC(C)C,NICKEL(II) IODIDE,[Ni++].[I-].[I-],0.02,"2,2_-Bipyridine",C1(C2=NC=CC=C2)=NC=CC=C1,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,No Additive,C,0.1,Dioxane:MeCN,100,none,0,UPLCMS,B6,20.8232381
zz201119_sp3_sp3_CC_deam_decarb_coupling,96,60,,96,B,7,Boc-Leu-OH NHPI Ester,CC(C)CC(NC(OC(C)(C)C)=O)C(ON1C(C(C=CC=C2)=C2C1=O)=O)=O,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl (S)-(4-methyl-1-phenylpentan-2-yl)carbamate,O=C(OC(C)(C)C)N[C@H](CC1=CC=CC=C1)CC(C)C,NICKEL(II) CHLORIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.Cl[Ni]Cl,0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,No Additive,C,0.1,Dioxane:MeCN,100,none,0,UPLCMS,B7,5.331904762
zz201119_sp3_sp3_CC_deam_decarb_coupling,96,60,,96,B,8,Boc-Leu-OH NHPI Ester,CC(C)CC(NC(OC(C)(C)C)=O)C(ON1C(C(C=CC=C2)=C2C1=O)=O)=O,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl (S)-(4-methyl-1-phenylpentan-2-yl)carbamate,O=C(OC(C)(C)C)N[C@H](CC1=CC=CC=C1)CC(C)C,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,No Additive,C,0.1,Dioxane:MeCN,100,none,0,UPLCMS,B8,2.582047619
zz201119_sp3_sp3_CC_deam_decarb_coupling,96,60,,96,B,9,Boc-Leu-OH NHPI Ester,CC(C)CC(NC(OC(C)(C)C)=O)C(ON1C(C(C=CC=C2)=C2C1=O)=O)=O,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl (S)-(4-methyl-1-phenylpentan-2-yl)carbamate,O=C(OC(C)(C)C)N[C@H](CC1=CC=CC=C1)CC(C)C,NICKEL(II) IODIDE,[Ni++].[I-].[I-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,No Additive,C,0.1,Dioxane:MeCN,100,none,0,UPLCMS,B9,22.827
zz201119_sp3_sp3_CC_deam_decarb_coupling,96,60,,96,B,10,Boc-Leu-OH NHPI Ester,CC(C)CC(NC(OC(C)(C)C)=O)C(ON1C(C(C=CC=C2)=C2C1=O)=O)=O,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl (S)-(4-methyl-1-phenylpentan-2-yl)carbamate,O=C(OC(C)(C)C)N[C@H](CC1=CC=CC=C1)CC(C)C,NICKEL(II) CHLORIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.Cl[Ni]Cl,0.02,"Dimethyl 2,2_-bipyridine-4,4_-dicarboxylate",O=C(C1=CC(C2=NC=CC(C(OC)=O)=C2)=NC=C1)OC,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,No Additive,C,0.1,Dioxane:MeCN,100,none,0,UPLCMS,B10,20.48719048
zz201119_sp3_sp3_CC_deam_decarb_coupling,96,60,,96,B,11,Boc-Leu-OH NHPI Ester,CC(C)CC(NC(OC(C)(C)C)=O)C(ON1C(C(C=CC=C2)=C2C1=O)=O)=O,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl (S)-(4-methyl-1-phenylpentan-2-yl)carbamate,O=C(OC(C)(C)C)N[C@H](CC1=CC=CC=C1)CC(C)C,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"Dimethyl 2,2_-bipyridine-4,4_-dicarboxylate",O=C(C1=CC(C2=NC=CC(C(OC)=O)=C2)=NC=C1)OC,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,No Additive,C,0.1,Dioxane:MeCN,100,none,0,UPLCMS,B11,20.66285714
zz201119_sp3_sp3_CC_deam_decarb_coupling,96,60,,96,B,12,Boc-Leu-OH NHPI Ester,CC(C)CC(NC(OC(C)(C)C)=O)C(ON1C(C(C=CC=C2)=C2C1=O)=O)=O,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl (S)-(4-methyl-1-phenylpentan-2-yl)carbamate,O=C(OC(C)(C)C)N[C@H](CC1=CC=CC=C1)CC(C)C,NICKEL(II) IODIDE,[Ni++].[I-].[I-],0.02,"Dimethyl 2,2_-bipyridine-4,4_-dicarboxylate",O=C(C1=CC(C2=NC=CC(C(OC)=O)=C2)=NC=C1)OC,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,No Additive,C,0.1,Dioxane:MeCN,100,none,0,UPLCMS,B12,28.17161905
zz201119_sp3_sp3_CC_deam_decarb_coupling,96,60,,96,C,1,Boc-Leu-OH NHPI Ester,CC(C)CC(NC(OC(C)(C)C)=O)C(ON1C(C(C=CC=C2)=C2C1=O)=O)=O,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl (S)-(4-methyl-1-phenylpentan-2-yl)carbamate,O=C(OC(C)(C)C)N[C@H](CC1=CC=CC=C1)CC(C)C,NICKEL(II) CHLORIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.Cl[Ni]Cl,0.02,"4,4'-DI-TERT-BUTYL-2,2'-DIPYRIDYL",CC(C)(C)C1=CC=NC(C2=CC(C(C)(C)C)=CC=N2)=C1,0.03,None,None,None,None,None,None,None,None,None,ZINC,[Zn],0.3,LITHIUM CHLORIDE,[Li+].[Cl-],0.1,Dioxane:MeCN,100,none,0,UPLCMS,C1,40.3474286
zz201119_sp3_sp3_CC_deam_decarb_coupling,96,60,,96,C,2,Boc-Leu-OH NHPI Ester,CC(C)CC(NC(OC(C)(C)C)=O)C(ON1C(C(C=CC=C2)=C2C1=O)=O)=O,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl (S)-(4-methyl-1-phenylpentan-2-yl)carbamate,O=C(OC(C)(C)C)N[C@H](CC1=CC=CC=C1)CC(C)C,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4'-DI-TERT-BUTYL-2,2'-DIPYRIDYL",CC(C)(C)C1=CC=NC(C2=CC(C(C)(C)C)=CC=N2)=C1,0.03,None,None,None,None,None,None,None,None,None,ZINC,[Zn],0.3,LITHIUM CHLORIDE,[Li+].[Cl-],0.1,Dioxane:MeCN,100,none,0,UPLCMS,C2,1.006619048
