Notebook,Vessel,Temperature,Treatment,Plate,Row,Column,Electrophile,Electrophile SMILES,Electrophile Conc (M),Nucleophile,Nucleophile SMILES,Nucleophile Conc (M),Product,Product SMILES,Catalyst1,Catalyst1 SMILES,Catalyst1 Conc (M),Ligand1,Ligand1 SMILES,Ligand1 Conc (M),Ligand2,Ligand2 SMILES,Ligand2 Conc (M),Catalyst2,Catalyst2 SMILES,Catalyst2 Conc (M),BaseAcid,BaseAcid SMILES,BaseAcid Conc (M),ReductantOxidant,ReductantOxidant SMILES,ReductantOxidant Conc (M),Additive,Additive SMILES,Additive Conc (M),Solvent1,Solvent1 percentage,Solvent2,Solvent2 percentage,Analytical Method,index_waters,Output Value
yuning_ester_pilot_24,24,25,,24,B,5,p-toluidine diazonium BF4- salt,N#[N+]C1=CC=C(C)C=C1.FB(F)F.[F-],0.1,2-methylbenzoic acid,CC1=C(C(O)=O)C=CC=C1,0.1,p-tolyl 2-methylbenzoate,CC1=C(C(OC2=CC=C(C)C=C2)=O)C=CC=C1,Palladium (II) Acetate + Silver Nitrate Repeat1,CC([O-])=O.CC([O-])=O.[Pd+2].[O-][N+]([O-])=O.[Ag+],0.03,"4,4′-Di-tert-butyl-2,2′-dipyridyl",CC(C1=CC(C2=NC=CC(C(C)(C)C)=C2)=NC=C1)(C)C,0.045,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,MeCN,100,none,0,UPLCMS,B5,0.0
yuning_ester_pilot_24,24,25,,24,B,6,p-toluidine diazonium BF4- salt,N#[N+]C1=CC=C(C)C=C1.FB(F)F.[F-],0.1,2-methylbenzoic acid,CC1=C(C(O)=O)C=CC=C1,0.1,p-tolyl 2-methylbenzoate,CC1=C(C(OC2=CC=C(C)C=C2)=O)C=CC=C1,NiCl2•dme,Cl[Ni]Cl.COCCOC,0.03,"4,4′-Di-tert-butyl-2,2′-dipyridyl",CC(C1=CC(C2=NC=CC(C(C)(C)C)=C2)=NC=C1)(C)C,0.045,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,MeCN,100,none,0,UPLCMS,B6,0.0
yuning_ester_pilot_24,24,25,,24,C,1,p-toluidine diazonium BF4- salt,N#[N+]C1=CC=C(C)C=C1.FB(F)F.[F-],0.1,2-methylbenzoic acid,CC1=C(C(O)=O)C=CC=C1,0.1,p-tolyl 2-methylbenzoate,CC1=C(C(OC2=CC=C(C)C=C2)=O)C=CC=C1,Copper (I) Iodide + Silver Nitrate,[Cu+].[I-].[O-][N+]([O-])=O.[Ag+],0.03,triphenylphosphine,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,0.045,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,MeCN,100,none,0,UPLCMS,C1,4.5
yuning_ester_pilot_24,24,25,,24,C,2,p-toluidine diazonium BF4- salt,N#[N+]C1=CC=C(C)C=C1.FB(F)F.[F-],0.1,2-methylbenzoic acid,CC1=C(C(O)=O)C=CC=C1,0.1,p-tolyl 2-methylbenzoate,CC1=C(C(OC2=CC=C(C)C=C2)=O)C=CC=C1,Copper (I) Iodide,[Cu+].[I-],0.03,triphenylphosphine,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,0.045,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,MeCN,100,none,0,UPLCMS,C2,0.0
yuning_ester_pilot_24,24,25,,24,C,3,p-toluidine diazonium BF4- salt,N#[N+]C1=CC=C(C)C=C1.FB(F)F.[F-],0.1,2-methylbenzoic acid,CC1=C(C(O)=O)C=CC=C1,0.1,p-tolyl 2-methylbenzoate,CC1=C(C(OC2=CC=C(C)C=C2)=O)C=CC=C1,Palladium (II) Acetate + Silver Nitrate,CC([O-])=O.CC([O-])=O.[Pd+2].[O-][N+]([O-])=O.[Ag+],0.03,triphenylphosphine,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,0.045,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,MeCN,100,none,0,UPLCMS,C3,0.0
yuning_ester_pilot_24,24,25,,24,C,4,p-toluidine diazonium BF4- salt,N#[N+]C1=CC=C(C)C=C1.FB(F)F.[F-],0.1,2-methylbenzoic acid,CC1=C(C(O)=O)C=CC=C1,0.1,p-tolyl 2-methylbenzoate,CC1=C(C(OC2=CC=C(C)C=C2)=O)C=CC=C1,Pd(dba)2,[Pd].O=C(/C=C/c1ccccc1)\C=C\c2ccccc2.O=C(/C=C/c3ccccc3)\C=C\c4ccccc4,0.03,triphenylphosphine,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,0.045,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,MeCN,100,none,0,UPLCMS,C4,0.0
yuning_ester_pilot_24,24,25,,24,C,5,p-toluidine diazonium BF4- salt,N#[N+]C1=CC=C(C)C=C1.FB(F)F.[F-],0.1,2-methylbenzoic acid,CC1=C(C(O)=O)C=CC=C1,0.1,p-tolyl 2-methylbenzoate,CC1=C(C(OC2=CC=C(C)C=C2)=O)C=CC=C1,Palladium (II) Acetate + Silver Nitrate Repeat1,CC([O-])=O.CC([O-])=O.[Pd+2].[O-][N+]([O-])=O.[Ag+],0.03,triphenylphosphine,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,0.045,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,MeCN,100,none,0,UPLCMS,C5,0.0
yuning_ester_pilot_24,24,25,,24,C,6,p-toluidine diazonium BF4- salt,N#[N+]C1=CC=C(C)C=C1.FB(F)F.[F-],0.1,2-methylbenzoic acid,CC1=C(C(O)=O)C=CC=C1,0.1,p-tolyl 2-methylbenzoate,CC1=C(C(OC2=CC=C(C)C=C2)=O)C=CC=C1,NiCl2•dme,Cl[Ni]Cl.COCCOC,0.03,triphenylphosphine,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,0.045,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,MeCN,100,none,0,UPLCMS,C6,0.0
yuning_ester_pilot_24,24,25,,24,D,1,p-toluidine diazonium BF4- salt,N#[N+]C1=CC=C(C)C=C1.FB(F)F.[F-],0.1,2-methylbenzoic acid,CC1=C(C(O)=O)C=CC=C1,0.1,p-tolyl 2-methylbenzoate,CC1=C(C(OC2=CC=C(C)C=C2)=O)C=CC=C1,Copper (I) Iodide + Silver Nitrate,[Cu+].[I-].[O-][N+]([O-])=O.[Ag+],0.03,xantphos,CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2,0.045,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,MeCN,100,none,0,UPLCMS,D1,0.0
yuning_ester_pilot_24,24,25,,24,D,2,p-toluidine diazonium BF4- salt,N#[N+]C1=CC=C(C)C=C1.FB(F)F.[F-],0.1,2-methylbenzoic acid,CC1=C(C(O)=O)C=CC=C1,0.1,p-tolyl 2-methylbenzoate,CC1=C(C(OC2=CC=C(C)C=C2)=O)C=CC=C1,Copper (I) Iodide,[Cu+].[I-],0.03,xantphos,CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2,0.045,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,MeCN,100,none,0,UPLCMS,D2,0.0
yuning_ester_pilot_24,24,25,,24,D,3,p-toluidine diazonium BF4- salt,N#[N+]C1=CC=C(C)C=C1.FB(F)F.[F-],0.1,2-methylbenzoic acid,CC1=C(C(O)=O)C=CC=C1,0.1,p-tolyl 2-methylbenzoate,CC1=C(C(OC2=CC=C(C)C=C2)=O)C=CC=C1,Palladium (II) Acetate + Silver Nitrate,CC([O-])=O.CC([O-])=O.[Pd+2].[O-][N+]([O-])=O.[Ag+],0.03,xantphos,CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2,0.045,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,MeCN,100,none,0,UPLCMS,D3,0.0
yuning_ester_pilot_24,24,25,,24,D,4,p-toluidine diazonium BF4- salt,N#[N+]C1=CC=C(C)C=C1.FB(F)F.[F-],0.1,2-methylbenzoic acid,CC1=C(C(O)=O)C=CC=C1,0.1,p-tolyl 2-methylbenzoate,CC1=C(C(OC2=CC=C(C)C=C2)=O)C=CC=C1,Pd(dba)2,[Pd].O=C(/C=C/c1ccccc1)\C=C\c2ccccc2.O=C(/C=C/c3ccccc3)\C=C\c4ccccc4,0.03,xantphos,CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2,0.045,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,MeCN,100,none,0,UPLCMS,D4,0.0
yuning_ester_pilot_24,24,25,,24,D,5,p-toluidine diazonium BF4- salt,N#[N+]C1=CC=C(C)C=C1.FB(F)F.[F-],0.1,2-methylbenzoic acid,CC1=C(C(O)=O)C=CC=C1,0.1,p-tolyl 2-methylbenzoate,CC1=C(C(OC2=CC=C(C)C=C2)=O)C=CC=C1,Palladium (II) Acetate + Silver Nitrate Repeat1,CC([O-])=O.CC([O-])=O.[Pd+2].[O-][N+]([O-])=O.[Ag+],0.03,xantphos,CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2,0.045,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,MeCN,100,none,0,UPLCMS,D5,0.0
yuning_ester_pilot_24,24,25,,24,D,6,p-toluidine diazonium BF4- salt,N#[N+]C1=CC=C(C)C=C1.FB(F)F.[F-],0.1,2-methylbenzoic acid,CC1=C(C(O)=O)C=CC=C1,0.1,p-tolyl 2-methylbenzoate,CC1=C(C(OC2=CC=C(C)C=C2)=O)C=CC=C1,NiCl2•dme,Cl[Ni]Cl.COCCOC,0.03,xantphos,CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2,0.045,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,MeCN,100,none,0,UPLCMS,D6,0.0
